t-SNE component 1,t-SNE component 2,Cluster,Seq ID,Variant,Pango lineage
-7.056100567751565,13.747605442684588,0,EPI_ISL_6263239,Delta, AY.3.1
-10.71288311282242,14.136223592649763,0,EPI_ISL_6265021,Delta, AY.125
-6.53932191348974,14.06197928130406,0,EPI_ISL_6265746,Delta, AY.103
-10.074754659267803,13.109206515174053,0,EPI_ISL_6268585,Delta, AY.23.1
-11.498174808772506,12.155273054652369,0,EPI_ISL_8938527,Delta, AY.43
-10.71288311282242,14.136223592649763,0,EPI_ISL_2710175,Delta, AY.120.2.1
-10.951886084697723,15.827195211017282,0,EPI_ISL_6283311,Delta, AY.43
-10.72400093275999,15.247361544473607,0,EPI_ISL_5695080,Delta, AY.48
-7.578046243407454,14.640697833282998,0,EPI_ISL_6278987,Delta, AY.122
-9.373861511665586,17.711877491016363,0,EPI_ISL_6279400,Delta, AY.4
-6.7550797661560775,15.369849860287594,0,EPI_ISL_6281706,Delta, AY.92
-10.074754659267803,13.109206515174053,0,EPI_ISL_8088055,Delta, AY.4.2
-10.149081141243812,15.113053486564079,0,EPI_ISL_6275289,Delta, AY.4
-8.562685229491366,14.586435449027947,0,EPI_ISL_6283678,Delta, AY.98
-11.596525672575636,15.06978070921793,0,EPI_ISL_6275125,Delta, AY.4
-13.052336250794204,13.207893303925717,0,EPI_ISL_6275469,Delta, AY.4
-11.04061162167036,12.909491353552678,0,EPI_ISL_6276689,Delta, AY.4
-12.734962101896121,14.69744624501884,0,EPI_ISL_6275308,Delta, AY.4.2
-11.04061162167036,12.909491353552678,0,EPI_ISL_6292222,Delta, AY.120
-8.694585987448809,13.073297959606835,0,EPI_ISL_6284664,Delta, AY.4
-7.604194222475593,14.727005711388825,0,EPI_ISL_6287674,Delta, AY.33
-12.071827208474344,11.59669271135555,0,EPI_ISL_6292982,Delta, AY.4.2
-10.71288311282242,14.136223592649763,0,EPI_ISL_3382555,Delta, AY.125
-10.71288311282242,14.136223592649763,0,EPI_ISL_6292379,Delta, AY.4.2
-12.119072570320377,16.60585495053041,0,EPI_ISL_6286520,Delta, AY.98.1
-7.532090047110908,12.616673916111194,0,EPI_ISL_6286467,Delta, AY.4
-8.694585987448809,13.073297959606835,0,EPI_ISL_6286814,Delta, AY.5
-10.71288311282242,14.136223592649763,0,EPI_ISL_6284138,Delta, AY.4
-8.052134867852859,16.298991521321582,0,EPI_ISL_6291499,Delta, AY.92
-6.618228575497336,12.79716615032406,0,EPI_ISL_6295237,Delta, AY.122
-9.66210510528719,10.67113457904808,0,EPI_ISL_6294722,Delta, AY.4.2
-11.346118312912136,11.348680772407675,0,EPI_ISL_6295443,Delta, AY.4
-10.71288311282242,14.136223592649763,0,EPI_ISL_6295392,Delta, AY.4
-8.694585987448809,13.073297959606835,0,EPI_ISL_6296416,Delta, AY.4.2
-8.694585987448809,13.073297959606835,0,EPI_ISL_6296435,Delta, AY.122
-8.846250936549044,15.37749918374047,0,EPI_ISL_6298137,Delta, AY.4
-10.074754659267803,13.109206515174053,0,EPI_ISL_6302049,Delta, AY.9.2
-8.052134867852859,16.298991521321582,0,EPI_ISL_6298296,Delta, AY.4
-10.71288311282242,14.136223592649763,0,EPI_ISL_6302206,Delta, AY.4
-6.7550797661560775,15.369849860287594,0,EPI_ISL_6298470,Delta, AY.4
-7.532090047110908,12.616673916111194,0,EPI_ISL_6301117,Delta, AY.4
-11.89261071242182,14.254761979955942,0,EPI_ISL_6300075,Delta, AY.4
-10.71288311282242,14.136223592649763,0,EPI_ISL_6301373,Delta, AY.4
-5.661507610432599,14.628794425332503,0,EPI_ISL_6304634,Delta, AY.4
-5.705751494784849,13.12621930323796,0,EPI_ISL_7557344,Delta, AY.4.2.2
-10.149081141243812,15.113053486564079,0,EPI_ISL_7029542,Delta, AY.4
-10.074754659267803,13.109206515174053,0,EPI_ISL_6304382,Delta, AY.4.2.1
-8.694585987448809,13.073297959606835,0,EPI_ISL_6314161,Delta, AY.25.1
-9.763701655887475,17.024375269331507,0,EPI_ISL_6315559,Delta, AY.44
-11.04061162167036,12.909491353552678,0,EPI_ISL_6313866,Delta, AY.44
-9.583046428501177,12.856014781832473,0,EPI_ISL_6311779,Delta, AY.3
-7.902970428935711,13.783162284467483,0,EPI_ISL_6314970,Delta, AY.9.2.2
-9.321748427424337,15.385347539767043,0,EPI_ISL_6312311,Delta, AY.46.4
-8.562685229491366,14.586435449027947,0,EPI_ISL_6315416,Delta, AY.46.6
-6.7550797661560775,15.369849860287594,0,EPI_ISL_6311537,Delta, AY.25
-12.071827208474344,11.59669271135555,0,EPI_ISL_6312917,Delta, AY.20
-12.095853691267815,12.125891496085254,0,EPI_ISL_6311631,Delta, AY.25
-7.7692728779706846,15.36163396516476,0,EPI_ISL_6314398,Delta, AY.39
-12.5864713317695,15.637511260104572,0,EPI_ISL_6310804,Delta, AY.107
-8.562685229491366,14.586435449027947,0,EPI_ISL_6315713,Delta, AY.43
-8.694585987448809,13.073297959606835,0,EPI_ISL_6315758,Delta, AY.33
-11.046702929315778,16.522538856552575,0,EPI_ISL_6315767,Delta, AY.4
-6.7550797661560775,15.369849860287594,0,EPI_ISL_6313133,Delta, AY.44
-10.149081141243812,15.113053486564079,0,EPI_ISL_6313156,Delta, AY.4
-11.04061162167036,12.909491353552678,0,EPI_ISL_6313174,Delta, AY.20
-9.763701655887475,17.024375269331507,0,EPI_ISL_6315842,Delta, AY.122
-8.694585987448809,13.073297959606835,0,EPI_ISL_6315877,Delta, AY.122
-7.902970428935711,13.783162284467483,0,EPI_ISL_6317987,Delta, B.1.617.2
-8.453731253749947,17.389528617802892,0,EPI_ISL_6321778,Delta, B.1.617.2
-11.899475292220751,13.442884362625177,0,EPI_ISL_6316460,Delta, AY.122
-9.505442300092238,12.021920462231662,0,EPI_ISL_6321079,Delta, B.1.617.2
-8.41102617123618,12.026948375843851,0,EPI_ISL_6325169,Delta, AY.85
-10.71288311282242,14.136223592649763,0,EPI_ISL_6317567,Delta, B.1.617.2
-7.604194222475593,14.727005711388825,0,EPI_ISL_6331003,Delta, AY.98.1
-8.562685229491366,14.586435449027947,0,EPI_ISL_6327836,Delta, AY.116
-6.176596576819287,13.765439657231505,0,EPI_ISL_6333322,Delta, AY.43
-10.71288311282242,14.136223592649763,0,EPI_ISL_6334271,Delta, AY.44
-9.321748427424337,15.385347539767043,0,EPI_ISL_5698142,Delta, AY.29.1
-10.609944554059291,10.731930454347022,0,EPI_ISL_6335342,Delta, AY.33
-10.074754659267803,13.109206515174053,0,EPI_ISL_6339460,Delta, AY.44
-12.119072570320377,16.60585495053041,0,EPI_ISL_6340471,Delta, AY.25.1
-8.694585987448809,13.073297959606835,0,EPI_ISL_6339569,Delta, AY.44
-8.41102617123618,12.026948375843851,0,EPI_ISL_6337847,Delta, AY.75
-8.694585987448809,13.073297959606835,0,EPI_ISL_6339355,Delta, AY.43
-11.346118312912136,11.348680772407675,0,EPI_ISL_6338930,Delta, AY.39
-11.04061162167036,12.909491353552678,0,EPI_ISL_6337695,Delta, AY.119
-6.938511817128232,14.605362166156366,0,EPI_ISL_6337420,Delta, AY.3
-8.453731253749947,17.389528617802892,0,EPI_ISL_6338781,Delta, AY.47
-8.694585987448809,13.073297959606835,0,EPI_ISL_6340797,Delta, AY.25
-5.719348229252229,13.10662493667578,0,EPI_ISL_6338560,Delta, AY.47
-12.071827208474344,11.59669271135555,0,EPI_ISL_6342208,Delta, AY.25.1
-11.899475292220751,13.442884362625177,0,EPI_ISL_6344193,Delta, AY.4
-8.562685229491366,14.586435449027947,0,EPI_ISL_5698945,Delta, AY.29
-7.902970428935711,13.783162284467483,0,EPI_ISL_6344420,Delta, AY.4.2
-8.694585987448809,13.073297959606835,0,EPI_ISL_5698597,Delta, AY.44
-7.7692728779706846,15.36163396516476,0,EPI_ISL_6345035,Delta, AY.4
-8.694585987448809,13.073297959606835,0,EPI_ISL_6385327,Delta, AY.3
-11.046702929315778,16.522538856552575,0,EPI_ISL_6346038,Delta, AY.4.2.2
-11.899475292220751,13.442884362625177,0,EPI_ISL_5699711,Delta, AY.29
-13.052336250794204,13.207893303925717,0,EPI_ISL_6352560,Delta, AY.4
-8.694585987448809,13.073297959606835,0,EPI_ISL_6350517,Delta, AY.4
-7.7692728779706846,15.36163396516476,0,EPI_ISL_6352372,Delta, AY.4
-6.377451020235003,14.639590192855744,0,EPI_ISL_6351910,Delta, AY.4.2.2
-10.34499512935305,12.003762796241446,0,EPI_ISL_6349693,Delta, B.1.617.2
-9.583046428501177,12.856014781832473,0,EPI_ISL_8942972,Delta, AY.103
-9.66210510528719,10.67113457904808,0,EPI_ISL_6352997,Delta, AY.4.2
-10.886883878763042,15.693409051647876,0,EPI_ISL_6348945,Delta, AY.4.2.1
-6.618228575497336,12.79716615032406,0,EPI_ISL_5700206,Delta, AY.29
-10.5786446749052,16.631524505040574,0,EPI_ISL_7559354,Delta, AY.34.1
-9.505442300092238,12.021920462231662,0,EPI_ISL_6352639,Delta, AY.4
-7.7692728779706846,15.36163396516476,0,EPI_ISL_7560367,Delta, AY.4
-10.71288311282242,14.136223592649763,0,EPI_ISL_6350067,Delta, AY.4
-8.41102617123618,12.026948375843851,0,EPI_ISL_6350989,Delta, AY.4
-9.505442300092238,12.021920462231662,0,EPI_ISL_6349145,Delta, AY.4.2.1
-11.38050738302562,17.165856640124016,0,EPI_ISL_6351459,Delta, AY.98
-8.759741908025266,15.753580760083139,0,EPI_ISL_6350157,Delta, AY.4
-7.056100567751565,13.747605442684588,0,EPI_ISL_6357365,Delta, AY.4.2
-9.473949875349847,15.876179527891987,0,EPI_ISL_5700336,Delta, AY.29
-8.694585987448809,13.073297959606835,0,EPI_ISL_6356119,Delta, AY.4
-11.899475292220751,13.442884362625177,0,EPI_ISL_4186794,Delta, B.1.617.2
-12.5864713317695,15.637511260104572,0,EPI_ISL_6355303,Delta, AY.4
-10.609944554059291,10.731930454347022,0,EPI_ISL_2714898,Delta, B.1.617.2
-8.694585987448809,13.073297959606835,0,EPI_ISL_6356760,Delta, AY.4
-9.66210510528719,10.67113457904808,0,EPI_ISL_6359818,Delta, AY.4
-10.609944554059291,10.731930454347022,0,EPI_ISL_6358577,Delta, AY.98
-7.7692728779706846,15.36163396516476,0,EPI_ISL_6354631,Delta, AY.7
-8.694585987448809,13.073297959606835,0,EPI_ISL_6354674,Delta, AY.4
-8.562685229491366,14.586435449027947,0,EPI_ISL_6355125,Delta, AY.4.2.1
-8.562685229491366,14.586435449027947,0,EPI_ISL_6356453,Delta, AY.9.2
-6.377451020235003,14.639590192855744,0,EPI_ISL_6359525,Delta, AY.4.2.2
-8.453731253749947,17.389528617802892,0,EPI_ISL_6359630,Delta, AY.4.2.2
-11.539725600129158,16.166799111272507,0,EPI_ISL_6355804,Delta, AY.4.2
-10.34499512935305,12.003762796241446,0,EPI_ISL_6355866,Delta, AY.4.2
-9.759314271002424,15.32828793501626,0,EPI_ISL_6355030,Delta, AY.4.2
-9.137178483575708,11.325356364666868,0,EPI_ISL_6355096,Delta, AY.4
-10.34499512935305,12.003762796241446,0,EPI_ISL_6359430,Delta, AY.98
-9.321748427424337,15.385347539767043,0,EPI_ISL_6363162,Delta, AY.4
-11.899475292220751,13.442884362625177,0,EPI_ISL_6361402,Delta, AY.4
-6.712671171603013,11.65896093017924,0,EPI_ISL_6360118,Delta, AY.23
-7.30833490923286,16.920268281411456,0,EPI_ISL_6365851,Delta, AY.4
-9.505442300092238,12.021920462231662,0,EPI_ISL_6360137,Delta, AY.5
-8.674755570705644,10.935060232362686,0,EPI_ISL_6363237,Delta, AY.4
-9.047912629900212,16.52756167376624,0,EPI_ISL_6360725,Delta, B.1.617.2
-8.052134867852859,16.298991521321582,0,EPI_ISL_6361206,Delta, AY.4
-9.321748427424337,15.385347539767043,0,EPI_ISL_6363022,Delta, AY.4
-7.056100567751565,13.747605442684588,0,EPI_ISL_6365316,Delta, AY.4
-10.71288311282242,14.136223592649763,0,EPI_ISL_6360509,Delta, AY.4.2.2
-7.30833490923286,16.920268281411456,0,EPI_ISL_6363706,Delta, AY.4
-11.972421668789453,14.326407149814072,0,EPI_ISL_6363718,Delta, AY.4
-8.759741908025266,15.753580760083139,0,EPI_ISL_6363480,Delta, AY.120
-11.596525672575636,15.06978070921793,0,EPI_ISL_6365280,Delta, AY.4
-9.047912629900212,16.52756167376624,0,EPI_ISL_6361741,Delta, B.1.617.2
-9.583046428501177,12.856014781832473,0,EPI_ISL_6376221,Delta, AY.75
-7.7692728779706846,15.36163396516476,0,EPI_ISL_7559459,Delta, AY.4.2
-10.074754659267803,13.109206515174053,0,EPI_ISL_6368967,Delta, AY.4.2
-8.694585987448809,13.073297959606835,0,EPI_ISL_6368128,Delta, AY.121
-12.866541870232924,13.936158034111164,0,EPI_ISL_6368167,Delta, AY.46
-10.71288311282242,14.136223592649763,0,EPI_ISL_6370939,Delta, AY.5
-9.505442300092238,12.021920462231662,0,EPI_ISL_6366634,Delta, AY.5
-12.379217391379186,12.306592961475907,0,EPI_ISL_6366724,Delta, AY.103
-12.866541870232924,13.936158034111164,0,EPI_ISL_6370815,Delta, AY.103
-7.902970428935711,13.783162284467483,0,EPI_ISL_6368289,Delta, AY.121
-11.04061162167036,12.909491353552678,0,EPI_ISL_6371022,Delta, AY.103
-11.04061162167036,12.909491353552678,0,EPI_ISL_6371993,Delta, AY.47
-9.473949875349847,15.876179527891987,0,EPI_ISL_6378200,Delta, AY.117
-12.119072570320377,16.60585495053041,0,EPI_ISL_6376209,Delta, AY.3
-7.902970428935711,13.783162284467483,0,EPI_ISL_6376305,Delta, AY.118
-8.759741908025266,15.753580760083139,0,EPI_ISL_6377323,Delta, AY.103
-8.562685229491366,14.586435449027947,0,EPI_ISL_6376956,Delta, AY.30
-9.505442300092238,12.021920462231662,0,EPI_ISL_6376169,Delta, AY.33
-12.5864713317695,15.637511260104572,0,EPI_ISL_6375720,Delta, AY.20
-11.899475292220751,13.442884362625177,0,EPI_ISL_6377221,Delta, AY.44
-10.71288311282242,14.136223592649763,0,EPI_ISL_6383602,Delta, AY.118
-8.562685229491366,14.586435449027947,0,EPI_ISL_6383654,Delta, AY.39
-8.562685229491366,14.586435449027947,0,EPI_ISL_4186902,Delta, AY.122
-11.920275114783438,11.32630089952255,0,EPI_ISL_6381140,Delta, AY.103
-10.34499512935305,12.003762796241446,0,EPI_ISL_6378854,Delta, AY.25
-9.047912629900212,16.52756167376624,0,EPI_ISL_6378866,Delta, AY.20
-12.095853691267815,12.125891496085254,0,EPI_ISL_6381632,Delta, AY.47
-12.734962101896121,14.69744624501884,0,EPI_ISL_6381617,Delta, AY.39.1
-8.694585987448809,13.073297959606835,0,EPI_ISL_6383457,Delta, AY.25
-10.71288311282242,14.136223592649763,0,EPI_ISL_6378917,Delta, AY.117
-8.694585987448809,13.073297959606835,0,EPI_ISL_6382738,Delta, AY.117
-9.047912629900212,16.52756167376624,0,EPI_ISL_6381488,Delta, AY.103
-6.769148248994432,16.694348916231338,0,EPI_ISL_6379154,Delta, AY.106
-8.694585987448809,13.073297959606835,0,EPI_ISL_6380239,Delta, AY.9.2
-12.095853691267815,12.125891496085254,0,EPI_ISL_6382578,Delta, AY.25
-9.505442300092238,12.021920462231662,0,EPI_ISL_6384393,Delta, AY.44
-10.074754659267803,13.109206515174053,0,EPI_ISL_8693942,Delta, AY.44
-7.532090047110908,12.616673916111194,0,EPI_ISL_6381376,Delta, AY.44
-9.137178483575708,11.325356364666868,0,EPI_ISL_6379079,Delta, AY.103
-10.149081141243812,15.113053486564079,0,EPI_ISL_6398097,Delta, AY.26
-9.787928067156107,15.26220985403902,0,EPI_ISL_6388472,Delta, AY.57
-7.30833490923286,16.920268281411456,0,EPI_ISL_6388464,Delta, AY.25
-9.505442300092238,12.021920462231662,0,EPI_ISL_8177742,Delta, AY.4
-9.763701655887475,17.024375269331507,0,EPI_ISL_6385470,Delta, AY.119
-9.473949875349847,15.876179527891987,0,EPI_ISL_6387269,Delta, AY.25.1
-7.532090047110908,12.616673916111194,0,EPI_ISL_6386478,Delta, AY.100
-10.609944554059291,10.731930454347022,0,EPI_ISL_6390559,Delta, AY.103
-6.7550797661560775,15.369849860287594,0,EPI_ISL_4187889,Delta, AY.117
-7.7692728779706846,15.36163396516476,0,EPI_ISL_6387865,Delta, AY.3
-10.059396925515886,16.672004710768867,0,EPI_ISL_6390614,Delta, AY.119.2
-11.89261071242182,14.254761979955942,0,EPI_ISL_6384836,Delta, AY.44
-6.712671171603013,11.65896093017924,0,EPI_ISL_4935177,Delta, AY.121
-11.38050738302562,17.165856640124016,0,EPI_ISL_6388008,Delta, AY.122
-11.04061162167036,12.909491353552678,0,EPI_ISL_6387421,Delta, AY.98.1
-12.608278348096547,12.726121491591016,0,EPI_ISL_6397366,Delta, AY.100
-10.71288311282242,14.136223592649763,0,EPI_ISL_6393806,Delta, AY.20
-10.074754659267803,13.109206515174053,0,EPI_ISL_6392542,Delta, AY.103
-6.625407569211609,16.355975519876015,0,EPI_ISL_4934025,Delta, AY.126
-11.899475292220751,13.442884362625177,0,EPI_ISL_7962942,Delta, AY.34
-8.562685229491366,14.586435449027947,0,EPI_ISL_6394931,Delta, AY.106
-8.694585987448809,13.073297959606835,0,EPI_ISL_8089542,Delta, AY.43
-8.562685229491366,14.586435449027947,0,EPI_ISL_8336242,Delta, AY.121
-9.505442300092238,12.021920462231662,0,EPI_ISL_6391122,Delta, AY.3
-10.71288311282242,14.136223592649763,0,EPI_ISL_6391165,Delta, AY.119.2
-9.373861511665586,17.711877491016363,0,EPI_ISL_6395199,Delta, AY.54
-9.66210510528719,10.67113457904808,0,EPI_ISL_6392131,Delta, B.1.617.2
-9.505442300092238,12.021920462231662,0,EPI_ISL_6393570,Delta, AY.103
-9.373861511665586,17.711877491016363,0,EPI_ISL_6389924,Delta, AY.3
-11.04061162167036,12.909491353552678,0,EPI_ISL_6397586,Delta, AY.3
-11.596525672575636,15.06978070921793,0,EPI_ISL_6396279,Delta, AY.103
-6.712671171603013,11.65896093017924,0,EPI_ISL_6391509,Delta, AY.103
-10.220757047055463,16.069837585103137,0,EPI_ISL_6398771,Delta, AY.103
-12.866541870232924,13.936158034111164,0,EPI_ISL_6399867,Delta, AY.39
-10.149081141243812,15.113053486564079,0,EPI_ISL_2717735,Delta, AY.4
-8.674755570705644,10.935060232362686,0,EPI_ISL_5703343,Delta, AY.25
-8.407712237168173,15.669967189618477,0,EPI_ISL_6399580,Delta, AY.47
-10.71288311282242,14.136223592649763,0,EPI_ISL_6399657,Delta, AY.26
-10.552489423916365,17.4982260432746,0,EPI_ISL_6398875,Delta, AY.26
-11.04061162167036,12.909491353552678,0,EPI_ISL_6399307,Delta, AY.120.1
-10.71288311282242,14.136223592649763,0,EPI_ISL_6400892,Delta, AY.25
-7.7692728779706846,15.36163396516476,0,EPI_ISL_6398126,Delta, AY.103
-8.562685229491366,14.586435449027947,0,EPI_ISL_6403819,Delta, AY.39
-5.8545613807017745,15.279407542151768,0,EPI_ISL_6406523,Delta, AY.103
-8.759741908025266,15.753580760083139,0,EPI_ISL_6407923,Delta, AY.44
-8.846250936549044,15.37749918374047,0,EPI_ISL_6407561,Delta, AY.3
-10.074754659267803,13.109206515174053,0,EPI_ISL_6404435,Delta, AY.47
-7.532090047110908,12.616673916111194,0,EPI_ISL_6414391,Delta, AY.47
-8.694585987448809,13.073297959606835,0,EPI_ISL_6414389,Delta, AY.103
-8.674755570705644,10.935060232362686,0,EPI_ISL_10187242,Delta, B.1.617.2
-8.562685229491366,14.586435449027947,0,EPI_ISL_6414429,Delta, AY.26
-6.618228575497336,12.79716615032406,0,EPI_ISL_6413723,Delta, AY.43
-11.771117765254948,16.161163040434435,0,EPI_ISL_6408959,Delta, AY.25
-10.34499512935305,12.003762796241446,0,EPI_ISL_6414807,Delta, AY.119
-7.056100567751565,13.747605442684588,0,EPI_ISL_6414982,Delta, AY.20
-8.562685229491366,14.586435449027947,0,EPI_ISL_6408780,Delta, AY.47
-10.609944554059291,10.731930454347022,0,EPI_ISL_6414782,Delta, AY.103
-10.71288311282242,14.136223592649763,0,EPI_ISL_6416172,Delta, AY.44
-6.712671171603013,11.65896093017924,0,EPI_ISL_6416183,Delta, AY.3
-7.532090047110908,12.616673916111194,0,EPI_ISL_6416285,Delta, AY.103
-7.532090047110908,12.616673916111194,0,EPI_ISL_6416234,Delta, AY.25
-11.899475292220751,13.442884362625177,0,EPI_ISL_6418082,Delta, AY.44
-10.71288311282242,14.136223592649763,0,EPI_ISL_6417228,Delta, AY.26
-7.532090047110908,12.616673916111194,0,EPI_ISL_6417214,Delta, AY.103
-6.377451020235003,14.639590192855744,0,EPI_ISL_6415413,Delta, AY.44
-9.583046428501177,12.856014781832473,0,EPI_ISL_6420069,Delta, AY.44
-7.902970428935711,13.783162284467483,0,EPI_ISL_6418607,Delta, AY.25.1
-9.763701655887475,17.024375269331507,0,EPI_ISL_6420159,Delta, AY.122
-8.759741908025266,15.753580760083139,0,EPI_ISL_6415315,Delta, AY.39
-7.056100567751565,13.747605442684588,0,EPI_ISL_6415191,Delta, AY.25
-10.72400093275999,15.247361544473607,0,EPI_ISL_6425081,Delta, AY.43
-8.562685229491366,14.586435449027947,0,EPI_ISL_6422090,Delta, AY.103
-9.047912629900212,16.52756167376624,0,EPI_ISL_6422160,Delta, AY.25
-10.71288311282242,14.136223592649763,0,EPI_ISL_6421356,Delta, AY.25
-8.674755570705644,10.935060232362686,0,EPI_ISL_6423973,Delta, AY.34
-7.902970428935711,13.783162284467483,0,EPI_ISL_6420947,Delta, AY.75
-8.453731253749947,17.389528617802892,0,EPI_ISL_6421493,Delta, AY.44
-8.562685229491366,14.586435449027947,0,EPI_ISL_6420735,Delta, AY.3
-10.72400093275999,15.247361544473607,0,EPI_ISL_6421251,Delta, AY.103
-10.059396925515886,16.672004710768867,0,EPI_ISL_6421241,Delta, AY.3
-11.04061162167036,12.909491353552678,0,EPI_ISL_6422285,Delta, B.1.617.2
-9.473949875349847,15.876179527891987,0,EPI_ISL_6424894,Delta, AY.43
-9.505442300092238,12.021920462231662,0,EPI_ISL_6424908,Delta, AY.43
-6.7550797661560775,15.369849860287594,0,EPI_ISL_6427427,Delta, AY.4
-9.321748427424337,15.385347539767043,0,EPI_ISL_2718435,Delta, AY.4
-8.694585987448809,13.073297959606835,0,EPI_ISL_6430347,Delta, AY.4
-10.5786446749052,16.631524505040574,0,EPI_ISL_6425802,Delta, AY.4.2
-9.137178483575708,11.325356364666868,0,EPI_ISL_6427254,Delta, AY.5
-11.539725600129158,16.166799111272507,0,EPI_ISL_6429927,Delta, AY.4.2
-6.088164420560805,15.853498885924983,0,EPI_ISL_6429070,Delta, AY.4
-8.052134867852859,16.298991521321582,0,EPI_ISL_6427327,Delta, AY.4.2.2
-10.71288311282242,14.136223592649763,0,EPI_ISL_6426948,Delta, AY.4
-8.694585987448809,13.073297959606835,0,EPI_ISL_6430617,Delta, AY.4
-9.583046428501177,12.856014781832473,0,EPI_ISL_6425328,Delta, AY.9.2
-7.902970428935711,13.783162284467483,0,EPI_ISL_6428412,Delta, AY.4
-9.473949875349847,15.876179527891987,0,EPI_ISL_6434005,Delta, AY.4
-10.5786446749052,16.631524505040574,0,EPI_ISL_7562394,Delta, AY.4
-7.604194222475593,14.727005711388825,0,EPI_ISL_2718410,Delta, AY.4
-13.052336250794204,13.207893303925717,0,EPI_ISL_6433929,Delta, AY.4.2.2
-8.562685229491366,14.586435449027947,0,EPI_ISL_6433240,Delta, AY.4.2
-9.66210510528719,10.67113457904808,0,EPI_ISL_6432786,Delta, AY.4.2
-6.618228575497336,12.79716615032406,0,EPI_ISL_6434314,Delta, AY.4.2.2
-9.473949875349847,15.876179527891987,0,EPI_ISL_6443612,Delta, AY.43
-7.532090047110908,12.616673916111194,0,EPI_ISL_6439601,Delta, AY.43
-8.562685229491366,14.586435449027947,0,EPI_ISL_6440936,Delta, AY.43
-12.095853691267815,12.125891496085254,0,EPI_ISL_6442709,Delta, AY.4
-8.562685229491366,14.586435449027947,0,EPI_ISL_6437345,Delta, AY.126
-8.694585987448809,13.073297959606835,0,EPI_ISL_6450961,Delta, AY.129
-11.596525672575636,15.06978070921793,0,EPI_ISL_6449749,Delta, AY.23
-10.151131622194072,15.98559032621069,0,EPI_ISL_6458614,Delta, AY.43
-11.899475292220751,13.442884362625177,0,EPI_ISL_4377603,Delta, AY.3
-11.899475292220751,13.442884362625177,0,EPI_ISL_6452974,Delta, AY.9.2
-10.149081141243812,15.113053486564079,0,EPI_ISL_6458337,Delta, AY.43
-9.473949875349847,15.876179527891987,0,EPI_ISL_6462929,Delta, AY.121
-10.886883878763042,15.693409051647876,0,EPI_ISL_6468048,Delta, AY.43
-9.473949875349847,15.876179527891987,0,EPI_ISL_6461963,Delta, AY.98.1
-6.377451020235003,14.639590192855744,0,EPI_ISL_6475364,Delta, AY.43.4
-9.137178483575708,11.325356364666868,0,EPI_ISL_6475256,Delta, AY.127
-8.562685229491366,14.586435449027947,0,EPI_ISL_6472720,Delta, AY.4
-9.137178483575708,11.325356364666868,0,EPI_ISL_6471421,Delta, AY.43.8
-8.846250936549044,15.37749918374047,0,EPI_ISL_5099097,Delta, B.1.617.2
-10.34499512935305,12.003762796241446,0,EPI_ISL_6470906,Delta, AY.7.2
-7.7692728779706846,15.36163396516476,0,EPI_ISL_6475071,Delta, AY.3
-7.175035257496738,16.15662752044318,0,EPI_ISL_6472834,Delta, AY.4.2.2
-10.71288311282242,14.136223592649763,0,EPI_ISL_6471498,Delta, AY.121
-9.473949875349847,15.876179527891987,0,EPI_ISL_6472527,Delta, AY.4.2.2
-9.137178483575708,11.325356364666868,0,EPI_ISL_6472627,Delta, AY.4
-10.34499512935305,12.003762796241446,0,EPI_ISL_6471301,Delta, AY.122
-12.734962101896121,14.69744624501884,0,EPI_ISL_6476692,Delta, AY.44
-11.899475292220751,13.442884362625177,0,EPI_ISL_6480871,Delta, AY.39
-7.324411658184987,11.119100770748657,0,EPI_ISL_6477077,Delta, AY.122
-8.453731253749947,17.389528617802892,0,EPI_ISL_6481691,Delta, B.1.617.2
-11.596525672575636,15.06978070921793,0,EPI_ISL_6477644,Delta, AY.27
-7.7692728779706846,15.36163396516476,0,EPI_ISL_6476906,Delta, B.1.617.2
-7.902970428935711,13.783162284467483,0,EPI_ISL_8226743,Delta, AY.98.1
-10.149081141243812,15.113053486564079,0,EPI_ISL_6488606,Delta, AY.3
-6.176596576819287,13.765439657231505,0,EPI_ISL_7876243,Delta, AY.127
-10.71288311282242,14.136223592649763,0,EPI_ISL_8148843,Delta, AY.42
-7.902970428935711,13.783162284467483,0,EPI_ISL_6484047,Delta, AY.47
-9.66210510528719,10.67113457904808,0,EPI_ISL_6486744,Delta, AY.26
-8.453731253749947,17.389528617802892,0,EPI_ISL_8840543,Delta, AY.85
-7.056100567751565,13.747605442684588,0,EPI_ISL_6484123,Delta, AY.26
-7.902970428935711,13.783162284467483,0,EPI_ISL_8090643,Delta, AY.76
-10.074754659267803,13.109206515174053,0,EPI_ISL_6490715,Delta, AY.3
-8.694585987448809,13.073297959606835,0,EPI_ISL_8950807,Delta, AY.44
-7.844713331313599,10.999932844815337,0,EPI_ISL_8627243,Delta, AY.4.2
-8.562685229491366,14.586435449027947,0,EPI_ISL_6490854,Delta, AY.26
-11.04061162167036,12.909491353552678,0,EPI_ISL_6490534,Delta, AY.44
-7.30833490923286,16.920268281411456,0,EPI_ISL_6490627,Delta, AY.119
-10.609944554059291,10.731930454347022,0,EPI_ISL_6492027,Delta, AY.43
-8.41102617123618,12.026948375843851,0,EPI_ISL_10680905,Delta, AY.23
-10.552489423916365,17.4982260432746,0,EPI_ISL_6489441,Delta, AY.119.2
